time,phase,queue_veh_N_Through,queue_pcu_N_Through,queue_veh_S_Through,queue_pcu_S_Through,queue_veh_E_Through,queue_pcu_E_Through,queue_veh_W_Through,queue_pcu_W_Through
707,NS_GREEN,0,0.0,3,5.0,3,3.0,2,2.0
708,NS_GREEN,1,1.0,3,5.0,4,4.5,2,2.0
709,NS_GREEN,0,0.0,2,4.0,4,4.5,3,3.0
710,NS_GREEN,0,0.0,2,2.5,4,4.5,3,3.0
711,NS_GREEN,0,0.0,1,1.5,4,4.5,3,3.0
712,NS_GREEN,1,1.0,0,0.0,4,4.5,3,3.0
713,NS_GREEN,0,0.0,0,0.0,5,6.5,3,3.0
714,NS_GREEN,0,0.0,1,1.0,5,6.5,3,3.0
715,NS_GREEN,0,0.0,0,0.0,5,6.5,3,3.0
716,NS_YELLOW,0,0.0,0,0.0,5,6.5,5,6.5
717,NS_YELLOW,0,0.0,0,0.0,5,6.5,5,6.5
718,NS_YELLOW,0,0.0,0,0.0,5,6.5,6,8.5
719,NS_YELLOW,0,0.0,0,0.0,5,6.5,6,8.5
720,EW_GREEN,0,0.0,0,0.0,4,5.5,5,7.5
721,EW_GREEN,0,0.0,0,0.0,3,4.5,5,7.5
722,EW_GREEN,0,0.0,0,0.0,2,3.5,4,6.5
723,EW_GREEN,0,0.0,0,0.0,1,2.0,3,5.0
724,EW_GREEN,0,0.0,0,0.0,0,0.0,3,4.5
725,EW_GREEN,0,0.0,0,0.0,0,0.0,2,2.5
726,EW_GREEN,0,0.0,0,0.0,0,0.0,1,1.5
727,EW_GREEN,0,0.0,0,0.0,0,0.0,1,1.0
728,EW_GREEN,0,0.0,0,0.0,0,0.0,0,0.0
729,EW_GREEN,0,0.0,0,0.0,0,0.0,0,0.0
730,EW_GREEN,0,0.0,0,0.0,0,0.0,0,0.0
731,EW_GREEN,0,0.0,0,0.0,0,0.0,0,0.0
732,EW_GREEN,0,0.0,1,1.0,0,0.0,0,0.0
733,EW_GREEN,1,2.0,1,1.0,0,0.0,0,0.0
734,EW_GREEN,1,2.0,1,1.0,0,0.0,0,0.0
735,EW_GREEN,1,2.0,1,1.0,0,0.0,0,0.0
736,EW_GREEN,1,2.0,1,1.0,0,0.0,0,0.0
737,EW_GREEN,2,5.0,1,1.0,0,0.0,0,0.0
738,EW_GREEN,2,5.0,1,1.0,0,0.0,0,0.0
739,EW_GREEN,2,5.0,1,1.0,0,0.0,0,0.0
740,EW_GREEN,2,5.0,1,1.0,0,0.0,0,0.0
741,EW_GREEN,4,7.5,1,1.0,0,0.0,0,0.0
742,EW_GREEN,4,7.5,1,1.0,0,0.0,0,0.0
743,EW_YELLOW,5,9.5,1,1.0,0,0.0,0,0.0
744,EW_YELLOW,5,9.5,1,1.0,0,0.0,0,0.0
745,EW_YELLOW,6,11.5,1,1.0,0,0.0,0,0.0
746,EW_YELLOW,6,11.5,1,1.0,0,0.0,0,0.0
747,NS_GREEN,5,9.5,0,0.0,0,0.0,0,0.0
748,NS_GREEN,4,6.5,0,0.0,1,1.0,0,0.0
749,NS_GREEN,3,5.0,0,0.0,1,1.0,0,0.0
750,NS_GREEN,2,4.0,0,0.0,1,1.0,1,1.0
751,NS_GREEN,2,3.0,0,0.0,1,1.0,2,2.0
752,NS_GREEN,1,1.0,0,0.0,1,1.0,2,2.0
753,NS_GREEN,0,0.0,0,0.0,1,1.0,3,3.0
754,NS_GREEN,0,0.0,0,0.0,1,1.0,3,3.0
755,NS_GREEN,0,0.0,0,0.0,1,1.0,3,3.0
756,NS_GREEN,0,0.0,0,0.0,1,1.0,3,3.0
757,NS_GREEN,0,0.0,0,0.0,1,1.0,3,3.0
758,NS_GREEN,0,0.0,0,0.0,1,1.0,3,3.0
759,NS_GREEN,0,0.0,0,0.0,2,2.5,3,3.0
760,NS_GREEN,0,0.0,0,0.0,2,2.5,3,3.0
761,NS_GREEN,0,0.0,0,0.0,2,2.5,3,3.0
762,NS_GREEN,0,0.0,0,0.0,2,2.5,3,3.0
763,NS_GREEN,1,1.0,0,0.0,2,2.5,3,3.0
764,NS_GREEN,1,1.0,0,0.0,2,2.5,3,3.0
765,NS_GREEN,0,0.0,0,0.0,2,2.5,4,4.0
766,NS_GREEN,0,0.0,0,0.0,2,2.5,4,4.0
767,NS_GREEN,0,0.0,0,0.0,2,2.5,4,4.0
768,NS_YELLOW,0,0.0,0,0.0,2,2.5,4,4.0
769,NS_YELLOW,0,0.0,1,1.0,2,2.5,4,4.0
770,NS_YELLOW,0,0.0,1,1.0,2,2.5,4,4.0
771,NS_YELLOW,1,2.0,1,1.0,2,2.5,4,4.0
772,EW_GREEN,1,2.0,2,2.0,1,1.5,3,3.0
773,EW_GREEN,2,3.0,2,2.0,0,0.0,2,2.0
774,EW_GREEN,2,3.0,2,2.0,0,0.0,1,1.0
775,EW_GREEN,3,4.0,2,2.0,0,0.0,0,0.0
776,EW_GREEN,4,5.0,3,3.0,0,0.0,0,0.0
777,EW_GREEN,4,5.0,3,3.0,0,0.0,0,0.0
778,EW_GREEN,5,6.0,3,3.0,0,0.0,0,0.0
779,EW_GREEN,5,6.0,3,3.0,0,0.0,0,0.0
780,EW_GREEN,5,6.0,3,3.0,0,0.0,0,0.0
781,EW_GREEN,5,6.0,3,3.0,0,0.0,0,0.0
782,EW_GREEN,5,6.0,3,3.0,0,0.0,0,0.0
783,EW_GREEN,5,6.0,4,4.0,0,0.0,0,0.0
784,EW_GREEN,5,6.0,4,4.0,0,0.0,0,0.0
785,EW_GREEN,5,6.0,4,4.0,0,0.0,0,0.0
786,EW_GREEN,5,6.0,4,4.0,0,0.0,0,0.0
787,EW_GREEN,5,6.0,4,4.0,0,0.0,0,0.0
788,EW_GREEN,5,6.0,4,4.0,0,0.0,0,0.0
789,EW_GREEN,6,7.0,4,4.0,0,0.0,0,0.0
790,EW_GREEN,6,7.0,4,4.0,0,0.0,0,0.0
791,EW_GREEN,6,7.0,4,4.0,0,0.0,0,0.0
792,EW_YELLOW,7,8.5,4,4.0,0,0.0,0,0.0
793,EW_YELLOW,8,9.5,4,4.0,1,1.0,0,0.0
794,EW_YELLOW,8,9.5,4,4.0,1,1.0,1,2.0
795,EW_YELLOW,8,9.5,5,5.0,1,1.0,1,2.0
796,NS_GREEN,7,7.5,5,5.0,1,1.0,1,2.0
797,NS_GREEN,7,7.5,4,4.0,1,1.0,1,2.0
798,NS_GREEN,6,6.5,3,3.0,1,1.0,1,2.0
799,NS_GREEN,5,5.5,2,2.0,2,2.0,1,2.0
800,NS_GREEN,5,5.5,1,1.0,2,2.0,2,3.0
801,NS_GREEN,4,4.5,0,0.0,2,2.0,2,3.0
802,NS_GREEN,3,3.0,0,0.0,2,2.0,2,3.0
803,NS_GREEN,2,2.0,0,0.0,2,2.0,2,3.0
804,NS_GREEN,1,1.0,0,0.0,2,2.0,2,3.0
805,NS_GREEN,1,1.5,0,0.0,2,2.0,2,3.0
806,NS_GREEN,0,0.0,0,0.0,2,2.0,2,3.0
807,NS_GREEN,0,0.0,0,0.0,2,2.0,2,3.0
808,NS_GREEN,0,0.0,0,0.0,2,2.0,2,3.0
809,NS_GREEN,0,0.0,0,0.0,2,2.0,2,3.0
810,NS_GREEN,0,0.0,0,0.0,2,2.0,2,3.0
811,NS_GREEN,0,0.0,0,0.0,2,2.0,2,3.0
812,NS_GREEN,0,0.0,0,0.0,2,2.0,2,3.0
813,NS_GREEN,0,0.0,0,0.0,2,2.0,2,3.0
814,NS_GREEN,0,0.0,0,0.0,2,2.0,2,3.0
815,NS_GREEN,0,0.0,0,0.0,3,3.0,2,3.0
816,NS_YELLOW,0,0.0,0,0.0,3,3.0,3,4.0
817,NS_YELLOW,2,2.0,0,0.0,3,3.0,3,4.0
818,NS_YELLOW,2,2.0,0,0.0,3,3.0,3,4.0
819,NS_YELLOW,2,2.0,0,0.0,3,3.0,3,4.0
820,EW_GREEN,2,2.0,1,1.0,2,2.0,2,2.0
821,EW_GREEN,3,3.0,2,2.0,1,1.0,1,1.0
822,EW_GREEN,6,6.0,2,2.0,0,0.0,0,0.0
823,EW_GREEN,6,6.0,2,2.0,0,0.0,0,0.0
824,EW_GREEN,6,6.0,2,2.0,0,0.0,0,0.0
825,EW_GREEN,6,6.0,3,3.5,0,0.0,0,0.0
826,EW_GREEN,6,6.0,3,3.5,0,0.0,0,0.0
827,EW_GREEN,6,6.0,3,3.5,0,0.0,0,0.0
828,EW_GREEN,6,6.0,3,3.5,0,0.0,0,0.0
829,EW_GREEN,6,6.0,3,3.5,0,0.0,0,0.0
830,EW_GREEN,7,8.0,3,3.5,0,0.0,0,0.0
831,EW_GREEN,7,8.0,4,5.0,0,0.0,0,0.0
832,EW_GREEN,9,10.5,5,8.0,0,0.0,0,0.0
833,EW_GREEN,9,10.5,6,9.5,0,0.0,0,0.0
834,EW_GREEN,9,10.5,6,9.5,0,0.0,0,0.0
835,EW_GREEN,10,11.5,6,9.5,0,0.0,0,0.0
836,EW_GREEN,10,11.5,6,9.5,0,0.0,0,0.0
837,EW_GREEN,10,11.5,6,9.5,0,0.0,0,0.0
838,EW_GREEN,10,11.5,6,9.5,0,0.0,0,0.0
839,EW_GREEN,10,11.5,8,13.5,0,0.0,0,0.0
840,EW_YELLOW,10,11.5,8,13.5,0,0.0,0,0.0
841,EW_YELLOW,11,12.5,8,13.5,0,0.0,0,0.0
842,EW_YELLOW,11,12.5,8,13.5,0,0.0,0,0.0
843,EW_YELLOW,11,12.5,9,14.5,0,0.0,0,0.0
844,NS_GREEN,10,11.5,9,15.5,0,0.0,0,0.0
845,NS_GREEN,10,11.5,8,14.5,0,0.0,0,0.0
846,NS_GREEN,10,11.5,7,13.0,0,0.0,0,0.0
847,NS_GREEN,9,10.5,6,11.5,1,1.0,0,0.0
848,NS_GREEN,8,9.5,5,8.5,1,1.0,0,0.0
849,NS_GREEN,7,8.5,4,7.0,2,4.0,0,0.0
850,NS_GREEN,7,8.0,3,6.0,2,4.0,0,0.0
851,NS_GREEN,6,7.0,2,3.0,2,4.0,0,0.0
852,NS_GREEN,5,5.5,1,2.0,2,4.0,0,0.0
853,NS_GREEN,4,4.5,0,0.0,2,4.0,0,0.0
854,NS_GREEN,4,5.0,0,0.0,2,4.0,0,0.0
855,NS_GREEN,3,4.0,0,0.0,2,4.0,0,0.0
856,NS_GREEN,2,3.0,0,0.0,3,5.0,0,0.0
857,NS_GREEN,1,1.5,0,0.0,3,5.0,0,0.0
858,NS_GREEN,0,0.0,0,0.0,3,5.0,0,0.0
859,NS_GREEN,0,0.0,0,0.0,3,5.0,2,2.0
860,NS_GREEN,0,0.0,0,0.0,3,5.0,2,2.0
861,NS_GREEN,0,0.0,0,0.0,3,5.0,2,2.0
862,NS_GREEN,0,0.0,0,0.0,3,5.0,2,2.0
863,NS_GREEN,0,0.0,0,0.0,3,5.0,2,2.0
864,NS_GREEN,0,0.0,0,0.0,3,5.0,2,2.0
865,NS_GREEN,0,0.0,0,0.0,4,6.0,2,2.0
866,NS_YELLOW,0,0.0,0,0.0,5,7.0,3,4.0
867,NS_YELLOW,0,0.0,0,0.0,5,7.0,3,4.0
868,NS_YELLOW,1,1.0,0,0.0,5,7.0,3,4.0
869,NS_YELLOW,1,1.0,0,0.0,5,7.0,3,4.0
870,EW_GREEN,1,1.0,1,2.0,4,6.0,2,3.0
871,EW_GREEN,1,1.0,1,2.0,3,3.0,1,2.0
872,EW_GREEN,1,1.0,1,2.0,2,2.0,0,0.0
873,EW_GREEN,1,1.0,2,3.0,1,1.0,0,0.0
874,EW_GREEN,1,1.0,3,4.0,0,0.0,0,0.0
875,EW_GREEN,1,1.0,3,4.0,0,0.0,0,0.0
876,EW_GREEN,1,1.0,3,4.0,0,0.0,0,0.0
877,EW_GREEN,1,1.0,3,4.0,0,0.0,0,0.0
878,EW_GREEN,1,1.0,3,4.0,0,0.0,0,0.0
879,EW_GREEN,1,1.0,3,4.0,0,0.0,0,0.0
880,EW_GREEN,2,2.5,3,4.0,0,0.0,0,0.0
881,EW_GREEN,2,2.5,3,4.0,0,0.0,0,0.0
882,EW_GREEN,2,2.5,3,4.0,0,0.0,0,0.0
883,EW_GREEN,4,4.5,4,5.5,0,0.0,0,0.0
884,EW_GREEN,4,4.5,4,5.5,0,0.0,0,0.0
885,EW_GREEN,4,4.5,4,5.5,0,0.0,0,0.0
886,EW_GREEN,5,5.5,5,6.5,0,0.0,0,0.0
887,EW_GREEN,5,5.5,6,7.5,0,0.0,0,0.0
888,EW_GREEN,5,5.5,6,7.5,0,0.0,0,0.0
889,EW_GREEN,5,5.5,7,8.5,0,0.0,0,0.0
890,EW_YELLOW,5,5.5,7,8.5,0,0.0,0,0.0
891,EW_YELLOW,5,5.5,8,9.5,0,0.0,0,0.0
892,EW_YELLOW,5,5.5,8,9.5,0,0.0,0,0.0
893,EW_YELLOW,5,5.5,8,9.5,0,0.0,0,0.0
894,NS_GREEN,4,4.5,8,9.0,0,0.0,0,0.0
895,NS_GREEN,3,3.0,7,8.0,1,1.0,0,0.0
896,NS_GREEN,2,2.0,6,7.0,1,1.0,0,0.0
897,NS_GREEN,1,1.0,5,5.5,2,2.0,1,1.0
898,NS_GREEN,0,0.0,5,5.5,3,4.0,1,1.0
899,NS_GREEN,0,0.0,5,5.5,3,4.0,1,1.0
900,NS_GREEN,0,0.0,4,4.5,3,4.0,2,2.5
901,NS_GREEN,0,0.0,4,4.5,3,4.0,2,2.5
902,NS_GREEN,0,0.0,3,3.0,4,7.0,2,2.5
903,NS_GREEN,0,0.0,2,2.0,4,7.0,2,2.5
904,NS_GREEN,0,0.0,2,2.0,4,7.0,2,2.5
905,NS_GREEN,0,0.0,1,1.0,4,7.0,2,2.5
906,NS_GREEN,0,0.0,0,0.0,4,7.0,2,2.5
907,NS_GREEN,0,0.0,0,0.0,6,9.0,4,4.5
908,NS_GREEN,0,0.0,0,0.0,7,12.0,4,4.5
909,NS_GREEN,0,0.0,0,0.0,7,12.0,4,4.5
910,NS_GREEN,0,0.0,0,0.0,8,13.0,4,4.5
911,NS_GREEN,0,0.0,0,0.0,8,13.0,5,5.5
912,NS_GREEN,0,0.0,0,0.0,9,14.0,6,7.0
913,NS_GREEN,0,0.0,0,0.0,9,14.0,6,7.0
914,NS_GREEN,0,0.0,1,1.0,9,14.0,6,7.0
915,NS_GREEN,0,0.0,1,1.5,9,14.0,6,7.0
916,NS_GREEN,0,0.0,0,0.0,9,14.0,6,7.0
917,NS_GREEN,0,0.0,0,0.0,10,15.0,6,7.0
918,NS_YELLOW,0,0.0,0,0.0,10,15.0,6,7.0
919,NS_YELLOW,1,1.0,0,0.0,10,15.0,6,7.0
920,NS_YELLOW,1,1.0,0,0.0,10,15.0,6,7.0
921,NS_YELLOW,3,3.0,0,0.0,10,15.0,6,7.0
922,EW_GREEN,5,5.5,1,1.5,9,14.0,5,6.0
923,EW_GREEN,6,6.5,1,1.5,8,13.0,4,4.5
924,EW_GREEN,6,6.5,1,1.5,7,11.0,4,4.5
925,EW_GREEN,6,6.5,1,1.5,6,8.0,3,3.5
926,EW_GREEN,6,6.5,1,1.5,5,7.0,2,2.5
927,EW_GREEN,6,6.5,1,1.5,4,6.0,1,1.0
928,EW_GREEN,7,9.5,1,1.5,3,3.0,0,0.0
929,EW_GREEN,7,9.5,1,1.5,2,2.0,0,0.0
930,EW_GREEN,7,9.5,3,5.0,1,1.0,0,0.0
931,EW_GREEN,7,9.5,3,5.0,0,0.0,0,0.0
932,EW_GREEN,7,9.5,3,5.0,0,0.0,0,0.0
933,EW_GREEN,7,9.5,3,5.0,0,0.0,0,0.0
934,EW_GREEN,7,9.5,3,5.0,0,0.0,0,0.0
935,EW_GREEN,7,9.5,4,6.0,0,0.0,0,0.0
936,EW_GREEN,7,9.5,5,7.0,0,0.0,0,0.0
937,EW_GREEN,7,9.5,5,7.0,0,0.0,0,0.0
938,EW_GREEN,9,12.0,5,7.0,0,0.0,0,0.0
939,EW_GREEN,9,12.0,6,8.0,0,0.0,0,0.0
940,EW_GREEN,10,14.0,6,8.0,0,0.0,0,0.0
941,EW_GREEN,10,14.0,7,11.0,0,0.0,0,0.0
942,EW_GREEN,10,14.0,7,11.0,0,0.0,0,0.0
943,EW_YELLOW,11,15.5,7,11.0,0,0.0,0,0.0
944,EW_YELLOW,11,15.5,7,11.0,0,0.0,0,0.0
945,EW_YELLOW,11,15.5,7,11.0,0,0.0,0,0.0
946,EW_YELLOW,11,15.5,8,12.0,0,0.0,0,0.0
947,NS_GREEN,10,14.5,7,10.5,0,0.0,0,0.0
948,NS_GREEN,9,13.5,6,9.0,0,0.0,0,0.0
949,NS_GREEN,8,12.5,5,7.0,0,0.0,0,0.0
950,NS_GREEN,8,12.5,4,6.0,0,0.0,0,0.0
951,NS_GREEN,7,11.0,3,5.0,0,0.0,1,1.0
952,NS_GREEN,7,11.0,2,4.0,0,0.0,1,1.0
953,NS_GREEN,6,8.0,1,1.0,0,0.0,2,3.0
954,NS_GREEN,5,6.5,0,0.0,0,0.0,3,4.5
955,NS_GREEN,4,5.5,0,0.0,0,0.0,3,4.5
956,NS_GREEN,4,4.5,0,0.0,1,1.0,4,5.5
957,NS_GREEN,3,3.0,0,0.0,1,1.0,4,5.5
958,NS_GREEN,3,3.0,0,0.0,1,1.0,5,8.5
959,NS_GREEN,2,2.0,0,0.0,1,1.0,5,8.5
960,NS_GREEN,1,1.0,0,0.0,2,2.0,5,8.5
961,NS_GREEN,0,0.0,0,0.0,2,2.0,5,8.5
962,NS_GREEN,0,0.0,0,0.0,2,2.0,5,8.5
963,NS_GREEN,0,0.0,0,0.0,3,3.0,5,8.5
964,NS_GREEN,0,0.0,0,0.0,3,3.0,6,9.5
965,NS_GREEN,0,0.0,0,0.0,3,3.0,6,9.5
966,NS_GREEN,0,0.0,0,0.0,3,3.0,6,9.5
967,NS_YELLOW,0,0.0,0,0.0,3,3.0,6,9.5
968,NS_YELLOW,0,0.0,0,0.0,3,3.0,6,9.5
969,NS_YELLOW,0,0.0,1,1.0,4,4.0,6,9.5
970,NS_YELLOW,0,0.0,2,3.0,4,4.0,6,9.5
971,EW_GREEN,0,0.0,2,3.0,3,3.0,5,8.5
972,EW_GREEN,1,2.0,2,3.0,2,2.0,4,6.5
973,EW_GREEN,2,3.0,2,3.0,1,1.0,3,5.0
974,EW_GREEN,2,3.0,2,3.0,0,0.0,2,4.0
975,EW_GREEN,4,6.0,2,3.0,0,0.0,1,1.0
976,EW_GREEN,4,6.0,2,3.0,0,0.0,0,0.0
977,EW_GREEN,4,6.0,2,3.0,0,0.0,0,0.0
978,EW_GREEN,4,6.0,2,3.0,0,0.0,0,0.0
979,EW_GREEN,5,7.0,2,3.0,0,0.0,0,0.0
980,EW_GREEN,6,8.0,2,3.0,0,0.0,0,0.0
981,EW_GREEN,7,9.0,2,3.0,0,0.0,0,0.0
982,EW_GREEN,7,9.0,2,3.0,0,0.0,0,0.0
983,EW_GREEN,7,9.0,2,3.0,0,0.0,0,0.0
984,EW_GREEN,7,9.0,2,3.0,0,0.0,0,0.0
985,EW_GREEN,7,9.0,2,3.0,0,0.0,0,0.0
986,EW_GREEN,8,10.0,2,3.0,0,0.0,0,0.0
987,EW_GREEN,9,11.0,2,3.0,0,0.0,0,0.0
988,EW_GREEN,9,11.0,3,4.5,0,0.0,0,0.0
989,EW_GREEN,9,11.0,3,4.5,0,0.0,0,0.0
990,EW_GREEN,9,11.0,3,4.5,0,0.0,0,0.0
991,EW_YELLOW,9,11.0,3,4.5,0,0.0,0,0.0
992,EW_YELLOW,9,11.0,3,4.5,0,0.0,0,0.0
993,EW_YELLOW,9,11.0,4,5.5,0,0.0,0,0.0
994,EW_YELLOW,9,11.0,4,5.5,0,0.0,0,0.0
995,NS_GREEN,8,9.0,4,6.5,0,0.0,0,0.0
996,NS_GREEN,7,8.0,3,4.5,0,0.0,0,0.0
997,NS_GREEN,6,6.0,2,3.0,0,0.0,1,1.0
998,NS_GREEN,6,6.0,1,2.0,0,0.0,1,1.0
999,NS_GREEN,5,5.0,0,0.0,0,0.0,1,1.0
1000,NS_GREEN,4,4.0,0,0.0,0,0.0,1,1.0
1001,NS_GREEN,3,3.0,0,0.0,0,0.0,1,1.0
1002,NS_GREEN,3,4.0,0,0.0,0,0.0,3,5.0
1003,NS_GREEN,2,3.0,0,0.0,1,1.0,3,5.0
1004,NS_GREEN,1,2.0,0,0.0,1,1.0,4,6.0
1005,NS_GREEN,0,0.0,0,0.0,1,1.0,4,6.0
1006,NS_GREEN,0,0.0,0,0.0,1,1.0,4,6.0
1007,NS_GREEN,0,0.0,0,0.0,1,1.0,4,6.0
1008,NS_GREEN,0,0.0,0,0.0,1,1.0,4,6.0
1009,NS_GREEN,0,0.0,0,0.0,1,1.0,4,6.0
1010,NS_GREEN,0,0.0,0,0.0,1,1.0,5,7.0
1011,NS_GREEN,0,0.0,0,0.0,1,1.0,6,8.0
1012,NS_GREEN,0,0.0,0,0.0,1,1.0,6,8.0
1013,NS_GREEN,0,0.0,0,0.0,1,1.0,6,8.0
1014,NS_GREEN,1,1.5,0,0.0,1,1.0,6,8.0
1015,NS_GREEN,0,0.0,0,0.0,1,1.0,6,8.0
1016,NS_GREEN,1,1.0,0,0.0,1,1.0,6,8.0
1017,NS_GREEN,0,0.0,0,0.0,1,1.0,6,8.0
1018,NS_YELLOW,0,0.0,0,0.0,2,2.0,6,8.0
1019,NS_YELLOW,0,0.0,0,0.0,2,2.0,6,8.0
1020,NS_YELLOW,0,0.0,0,0.0,2,2.0,6,8.0
1021,NS_YELLOW,0,0.0,0,0.0,2,2.0,6,8.0
1022,EW_GREEN,0,0.0,0,0.0,1,1.0,5,7.0
1023,EW_GREEN,0,0.0,0,0.0,0,0.0,4,6.0
1024,EW_GREEN,0,0.0,0,0.0,0,0.0,3,3.0
1025,EW_GREEN,0,0.0,0,0.0,0,0.0,2,2.0
1026,EW_GREEN,0,0.0,0,0.0,0,0.0,1,1.0
1027,EW_GREEN,0,0.0,0,0.0,0,0.0,0,0.0
1028,EW_GREEN,0,0.0,2,2.0,0,0.0,0,0.0
1029,EW_GREEN,0,0.0,3,3.0,0,0.0,0,0.0
1030,EW_GREEN,0,0.0,3,3.0,0,0.0,0,0.0
1031,EW_GREEN,0,0.0,3,3.0,0,0.0,0,0.0
1032,EW_GREEN,1,1.0,3,3.0,0,0.0,0,0.0
1033,EW_GREEN,1,1.0,3,3.0,0,0.0,0,0.0
1034,EW_GREEN,1,1.0,3,3.0,0,0.0,0,0.0
1035,EW_GREEN,2,2.0,5,5.0,0,0.0,0,0.0
1036,EW_GREEN,2,2.0,5,5.0,0,0.0,0,0.0
1037,EW_GREEN,2,2.0,5,5.0,0,0.0,0,0.0
1038,EW_GREEN,2,2.0,5,5.0,0,0.0,0,0.0
1039,EW_GREEN,3,3.0,5,5.0,0,0.0,0,0.0
1040,EW_GREEN,3,3.0,5,5.0,0,0.0,0,0.0
1041,EW_GREEN,3,3.0,5,5.0,0,0.0,0,0.0
1042,EW_YELLOW,4,6.0,5,5.0,0,0.0,0,0.0
1043,EW_YELLOW,4,6.0,5,5.0,0,0.0,0,0.0
1044,EW_YELLOW,4,6.0,5,5.0,0,0.0,1,1.0
1045,EW_YELLOW,4,6.0,5,5.0,0,0.0,2,2.5
1046,NS_GREEN,4,6.5,4,4.0,0,0.0,2,2.5
1047,NS_GREEN,3,5.5,4,4.0,0,0.0,2,2.5
1048,NS_GREEN,2,4.5,3,3.0,0,0.0,2,2.5
1049,NS_GREEN,1,1.5,3,3.0,0,0.0,2,2.5
1050,NS_GREEN,0,0.0,2,2.0,0,0.0,2,2.5
1051,NS_GREEN,0,0.0,1,1.0,0,0.0,2,2.5
1052,NS_GREEN,0,0.0,0,0.0,0,0.0,2,2.5
1053,NS_GREEN,0,0.0,0,0.0,0,0.0,3,3.5
1054,NS_GREEN,0,0.0,0,0.0,0,0.0,3,3.5
1055,NS_GREEN,0,0.0,0,0.0,0,0.0,3,3.5
1056,NS_GREEN,0,0.0,0,0.0,0,0.0,3,3.5
1057,NS_GREEN,0,0.0,0,0.0,0,0.0,3,3.5
1058,NS_GREEN,0,0.0,0,0.0,0,0.0,3,3.5
1059,NS_GREEN,0,0.0,0,0.0,0,0.0,3,3.5
1060,NS_GREEN,0,0.0,0,0.0,0,0.0,3,3.5
1061,NS_GREEN,0,0.0,0,0.0,1,3.0,3,3.5
1062,NS_GREEN,0,0.0,0,0.0,1,3.0,4,4.5
1063,NS_GREEN,0,0.0,0,0.0,1,3.0,4,4.5
1064,NS_GREEN,0,0.0,0,0.0,1,3.0,5,5.5
1065,NS_GREEN,0,0.0,0,0.0,1,3.0,5,5.5
1066,NS_GREEN,0,0.0,0,0.0,2,4.0,5,5.5
1067,NS_YELLOW,0,0.0,0,0.0,2,4.0,5,5.5
1068,NS_YELLOW,0,0.0,0,0.0,2,4.0,5,5.5
1069,NS_YELLOW,0,0.0,0,0.0,3,5.5,5,5.5
1070,NS_YELLOW,0,0.0,1,1.0,4,6.5,5,5.5
1071,EW_GREEN,0,0.0,1,1.0,3,3.5,5,6.5
1072,EW_GREEN,0,0.0,1,1.0,2,2.5,4,5.0
1073,EW_GREEN,0,0.0,2,2.0,2,2.5,4,5.0
1074,EW_GREEN,0,0.0,2,2.0,2,3.0,3,4.0
1075,EW_GREEN,0,0.0,2,2.0,2,2.5,2,3.0
1076,EW_GREEN,0,0.0,3,3.5,1,1.0,1,1.0
1077,EW_GREEN,0,0.0,3,3.5,0,0.0,0,0.0
1078,EW_GREEN,0,0.0,3,3.5,0,0.0,0,0.0
1079,EW_GREEN,0,0.0,3,3.5,0,0.0,0,0.0
1080,EW_GREEN,0,0.0,4,4.5,0,0.0,0,0.0
1081,EW_GREEN,0,0.0,4,4.5,0,0.0,0,0.0
1082,EW_GREEN,0,0.0,4,4.5,0,0.0,0,0.0
1083,EW_GREEN,0,0.0,4,4.5,0,0.0,0,0.0
1084,EW_GREEN,0,0.0,4,4.5,0,0.0,0,0.0
1085,EW_GREEN,0,0.0,4,4.5,0,0.0,0,0.0
1086,EW_GREEN,0,0.0,4,4.5,0,0.0,0,0.0
1087,EW_GREEN,0,0.0,4,4.5,0,0.0,0,0.0
1088,EW_GREEN,1,2.0,4,4.5,0,0.0,0,0.0
1089,EW_GREEN,1,2.0,4,4.5,0,0.0,0,0.0
1090,EW_GREEN,1,2.0,4,4.5,0,0.0,0,0.0
1091,EW_GREEN,1,2.0,4,4.5,0,0.0,0,0.0
1092,EW_GREEN,1,2.0,4,4.5,0,0.0,0,0.0
1093,EW_GREEN,1,2.0,4,4.5,0,0.0,0,0.0
1094,EW_GREEN,1,2.0,4,4.5,0,0.0,0,0.0
1095,EW_GREEN,1,2.0,4,4.5,1,1.0,0,0.0
1096,EW_GREEN,1,2.0,4,4.5,0,0.0,0,0.0
1097,EW_GREEN,1,2.0,4,4.5,0,0.0,0,0.0
1098,EW_YELLOW,1,2.0,5,5.5,0,0.0,0,0.0
1099,EW_YELLOW,1,2.0,5,5.5,0,0.0,0,0.0
1100,EW_YELLOW,1,2.0,5,5.5,0,0.0,0,0.0
1101,EW_YELLOW,2,3.0,5,5.5,0,0.0,0,0.0
1102,NS_GREEN,1,1.0,4,4.5,0,0.0,1,1.0
1103,NS_GREEN,0,0.0,3,3.5,0,0.0,1,1.0
1104,NS_GREEN,0,0.0,2,2.0,1,1.0,1,1.0
1105,NS_GREEN,0,0.0,1,1.0,2,2.0,2,2.0
1106,NS_GREEN,0,0.0,1,1.0,2,2.0,2,2.0
1107,NS_GREEN,0,0.0,0,0.0,2,2.0,2,2.0
1108,NS_GREEN,0,0.0,0,0.0,2,2.0,2,2.0
1109,NS_GREEN,1,1.0,0,0.0,3,3.5,2,2.0
